# plan_sha256=2b6a372cbb9151c464c87860cfb4190570bd02f55a13a9f82eb7c2aa74ccd581
step,table,row_key,label,change,before,after
4 period_semantics,ufc_bout_results,bd19d13c-499a-49c6-afdc-f707f2ddb6f7,UFC 4: Revenge of the Warriors | Steve Jennum v Melton Bowen,period_structure/ending_period_kind/number/elapsed,NULL,untimed/whole_fight 1 elapsed=287s (raw round=1 time=287s format=No Time Limit)
4 period_semantics,ufc_bout_results,04ca339a-9a09-4873-8dd6-787478b80f18,UFC 4: Revenge of the Warriors | Dan Severn v Marcus Bossett,period_structure/ending_period_kind/number/elapsed,NULL,untimed/whole_fight 1 elapsed=52s (raw round=1 time=52s format=No Time Limit)
4 period_semantics,ufc_bout_results,e21ba23c-504e-467b-8b35-48d5807a2f21,UFC 4: Revenge of the Warriors | Royce Gracie v Keith Hackney,period_structure/ending_period_kind/number/elapsed,NULL,untimed/whole_fight 1 elapsed=332s (raw round=1 time=332s format=No Time Limit)
4 period_semantics,ufc_bout_results,bbd6e47d-caf8-4fd9-8dd0-c0fa154a88a4,UFC 4: Revenge of the Warriors | Keith Hackney v Joe Son,period_structure/ending_period_kind/number/elapsed,NULL,untimed/whole_fight 1 elapsed=164s (raw round=1 time=164s format=No Time Limit)
4 period_semantics,ufc_bout_results,7f839833-387e-445b-9b41-c34b2d24cd1d,UFC 4: Revenge of the Warriors | Joe Charles v Kevin Rosier,period_structure/ending_period_kind/number/elapsed,NULL,untimed/whole_fight 1 elapsed=14s (raw round=1 time=14s format=No Time Limit)
4 period_semantics,ufc_bout_results,280fa7fa-3246-4e8f-880e-faf989ff011e,UFC 4: Revenge of the Warriors | Royce Gracie v Ron van Clief,period_structure/ending_period_kind/number/elapsed,NULL,untimed/whole_fight 1 elapsed=229s (raw round=1 time=229s format=No Time Limit)
4 period_semantics,ufc_bout_results,47aa5888-c144-4199-983f-52abf80d47e2,UFC 21: Return of the Champions | Pat Miletich v Andre Pederneiras,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=394s (raw round=2 time=94s format=5 Rnd (5-5-5-5-5))
4 period_semantics,ufc_bout_results,0b8ed1eb-e096-40d1-8839-eeb89f3ecc02,UFC 21: Return of the Champions | Tsuyoshi Kohsaka v Tim Lajcik,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=600s (raw round=2 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,fd576fce-4fe1-4d1a-82f0-2b7c0f742031,UFC 20: Battle for the Gold | Pete Williams v Travis Fulton,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=388s (raw round=1 time=388s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,2dc9c2be-3db6-40fc-b12c-a70ca4be5867,UFC 22: Only One Can be Champion | John Lewis v Lowell Anderson,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=613s (raw round=3 time=13s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,9a288a61-f668-43c8-a901-cdf89a5baca6,UFC 22: Only One Can be Champion | Matt Hughes v Valeri Ignatov,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=900s (raw round=3 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,8583c043-d09c-4848-843c-77192bfaae97,UFC 21: Return of the Champions | Jeremy Horn v Daiju Takase,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=281s (raw round=1 time=281s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,e12e8adf-abfe-48c3-917e-29dc276ee87a,UFC 22: Only One Can be Champion | Tim Lajcik v Ron Waterman,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 3 elapsed=900s (raw round=3 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,fbcb6cd0-544c-4a4e-b1d5-10e7717fb9c1,UFC 21: Return of the Champions | Maurice Smith v Marco Ruas,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=300s (raw round=1 time=300s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,56331bc4-c5fb-41dc-83a6-ab2d53d53377,UFC 21: Return of the Champions | Andre Roberts v Ron Waterman,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=171s (raw round=1 time=171s format=2 Rnd (5-5))
4 period_semantics,ufc_bout_results,69cd9627-c488-4a6d-b42d-273d929e32c5,UFC 21: Return of the Champions | Eugene Jackson v Royce Alger,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=379s (raw round=2 time=79s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,a3eb8bdb-4769-43c7-9882-ae8d15fa082c,UFC 20: Battle for the Gold | Marcelo Mello v David Roberts,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=83s (raw round=1 time=83s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,e603e6a3-722c-4eb8-a9c2-4d18e4ec1c5e,UFC 22: Only One Can be Champion | Brad Kohler v Steve Judson,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=30s (raw round=1 time=30s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,2205a0d6-883b-4b8f-beff-beb73972b1ab,UFC 20: Battle for the Gold | Bas Rutten v Kevin Randleman,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 2 elapsed=1260s (raw round=3 time=180s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,37d4bef8-e3ab-4218-bc9f-657c568b88ab,UFC 22: Only One Can be Champion | Jeremy Horn v Jason Godsey,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=128s (raw round=1 time=128s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,652ace6f-a846-4425-95fb-30ea9e812683,UFC 21: Return of the Champions | Travis Fulton v David Dodd,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=600s (raw round=2 time=300s format=2 Rnd (5-5))
4 period_semantics,ufc_bout_results,4d7233ed-c647-49ba-a3ea-5bf5a26e7100,UFC 20: Battle for the Gold | Laverne Clark v Fabiano Iha,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=81s (raw round=1 time=81s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,6c7038bd-a96e-4f1b-a945-d0c45ab1180f,UFC 22: Only One Can be Champion | Frank Shamrock v Tito Ortiz,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 4 elapsed=1182s (raw round=4 time=282s format=5 Rnd (5-5-5-5-5))
4 period_semantics,ufc_bout_results,86f7a1bb-9054-433b-8304-ffdcbbf91997,UFC 22: Only One Can be Champion | Jens Pulver v Alfonso Alcarez,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 2 elapsed=600s (raw round=2 time=300s format=2 Rnd (5-5))
4 period_semantics,ufc_bout_results,6bb819ad-5e46-4171-9bdf-f79e1c0a6db7,UFC 22: Only One Can be Champion | Chuck Liddell v Paul Jones,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=233s (raw round=1 time=233s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,f236db67-82c2-41a8-b67d-2f11ce24af97,UFC 20: Battle for the Gold | Ron Waterman v Chris Condo,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=28s (raw round=1 time=28s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,776ee0a5-af99-4111-9c1a-bad52901f672,UFC 21: Return of the Champions | Paul Jones v Flavio Luiz Moura,period_structure/ending_period_kind/number/elapsed,NULL,rounds/round 1 elapsed=260s (raw round=1 time=260s format=3 Rnd (5-5-5))
4 period_semantics,ufc_bout_results,6ba1b188-66f1-4702-93df-bf3a3252f3cb,UFC 20: Battle for the Gold | Pedro Rizzo v Tra Telligman,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=270s (raw round=1 time=270s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,997880ad-b662-40a3-a826-6b9e96ccf697,UFC 20: Battle for the Gold | Wanderlei Silva v Tony Petarra,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=173s (raw round=1 time=173s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,6ae9e155-53f5-4f8e-84e7-3ca52cb9e21a,UFC 19: Ultimate Young Guns | Tito Ortiz v Guy Mezger,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=596s (raw round=1 time=596s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,c9c2b5d5-0859-4b7c-9cce-cf5303ddc267,UFC 19: Ultimate Young Guns | Gary Goodridge v Andre Roberts,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=43s (raw round=1 time=43s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,845097d6-4657-40d5-aee7-e48846e1545a,UFC 19: Ultimate Young Guns | Jeremy Horn v Chuck Liddell,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=720s (raw round=1 time=720s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,6aac32ee-ce20-4275-a93d-e545e9ff9912,UFC 19: Ultimate Young Guns | Kevin Randleman v Maurice Smith,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,71a1cb77-43cf-4c06-af33-5836b660d68e,UFC 19: Ultimate Young Guns | Evan Tanner v Valeri Ignatov,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=178s (raw round=1 time=178s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,c4206ac7-2545-447b-b0e2-2613d09fdb73,UFC 19: Ultimate Young Guns | Pete Williams v Jason Godsey,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=116s (raw round=1 time=116s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,e7d088d9-2b1e-4d6d-a60f-ea9ad6d2f455,UFC 19: Ultimate Young Guns | Sione Latu v Joey Roberts,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=601s (raw round=1 time=601s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,608532a5-f175-4ddb-9969-c9448334cd45,UFC 18: The Road to the Heavyweight Title | Bas Rutten v Tsuyoshi Kohsaka,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=855s (raw round=2 time=135s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,4faff9ce-3b4d-419d-9511-e29ccffd53b2,UFC 18: The Road to the Heavyweight Title | Pat Miletich v Jorge Patino,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 2 elapsed=1260s (raw round=3 time=180s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,d0324c34-3331-427a-8b2b-037ba9833d70,UFC 18: The Road to the Heavyweight Title | Pedro Rizzo v Mark Coleman,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,c29c65fd-2f8f-4c69-8614-81625f7e216b,UFC 18: The Road to the Heavyweight Title | Tito Ortiz v Jerry Bohlander,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=871s (raw round=2 time=151s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,7b9286b0-fa1f-427f-b1dc-64bdc38681f3,UFC 18: The Road to the Heavyweight Title | Mikey Burnett v Townsend Saunders,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,bf836464-59cd-4ca5-bcfc-adcad8d350d0,UFC 18: The Road to the Heavyweight Title | Evan Tanner v Darrel Gholar,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=477s (raw round=1 time=477s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,dd0c0e85-2e6c-47a5-8715-af804370bd1b,UFC 18: The Road to the Heavyweight Title | Laverne Clark v Frank Caracci,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=412s (raw round=1 time=412s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,1102acc9-6c83-41c3-9916-c014027be07e,UFC - Ultimate Japan | Tra Telligman v Brad Kohler,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=605s (raw round=1 time=605s format=1 Rnd (12))
4 period_semantics,ufc_bout_results,b1694a67-c7d9-4d7e-bf22-72a3cc14aab1,UFC 15: Collision Course | Maurice Smith v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=488s (raw round=1 time=488s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,b5c59d47-5cec-40d1-93e7-bdfb4392dd42,UFC 15: Collision Course | Mark Kerr v Dwayne Cason,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=53s (raw round=1 time=53s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,bf7b3f08-891e-4d1e-9ca8-204b67ed244a,UFC 15: Collision Course | Randy Couture v Vitor Belfort,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=496s (raw round=1 time=496s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,33925050-c09c-4153-9bda-a593bb194bff,UFC 15: Collision Course | Dave Beneteau v Carlos Barreto,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,a498c823-13e6-445f-9f33-9cda23b8c19f,UFC 15: Collision Course | Mark Kerr v Greg Stott,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=17s (raw round=1 time=17s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,b0981889-8d15-4892-b49d-dfdd4c22d6bf,UFC 15: Collision Course | Dwayne Cason v Houston Dorr,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=223s (raw round=1 time=223s format=1 Rnd (12))
4 period_semantics,ufc_bout_results,3c7d4e2e-9161-4ee5-ba1e-8fc1a4338583,UFC 15: Collision Course | Alex Hunter v Harry Moskowitz,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=720s (raw round=1 time=720s format=1 Rnd (12))
4 period_semantics,ufc_bout_results,f52a3d0b-3576-4682-879f-dd7b6decd2d2,UFC - Ultimate Ultimate '96 | Don Frye v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=82s (raw round=1 time=82s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,ebca0d58-bc2c-4b0f-ab85-c803e718dc67,UFC - Ultimate Ultimate '96 | David Abbott v Steve Nelmark,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=63s (raw round=1 time=63s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,a8fa916a-0dc9-422f-b198-8e3e2aaf9b01,UFC - Ultimate Ultimate '96 | Don Frye v Mark Hall,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=20s (raw round=1 time=20s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,d9a3c9e7-2b2e-4833-86b5-5cddf3f7a16a,UFC - Ultimate Ultimate '96 | Ken Shamrock v Brian Johnston,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=348s (raw round=1 time=348s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,ccdaa8f2-c5aa-4655-9aa8-a03d8a74bb0b,UFC - Ultimate Ultimate '96 | Kimo Leopoldo v Paul Varelans,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=548s (raw round=1 time=548s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,d4a987d5-2742-418e-bb19-9976832096b2,UFC - Ultimate Ultimate '96 | David Abbott v Cal Worsham,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=171s (raw round=1 time=171s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,3befaad7-6c45-4b14-a0c2-9145087440af,UFC - Ultimate Ultimate '96 | Don Frye v Gary Goodridge,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=679s (raw round=1 time=679s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,5788aa0a-c12f-41a5-b302-6e8e26d25f0e,UFC - Ultimate Ultimate '96 | Tai Bowden v Jack Nilson,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=286s (raw round=1 time=286s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,cc63203e-abba-49a7-90d6-2df6ed0f0a94,UFC - Ultimate Ultimate '96 | Steve Nelmark v Marcus Bossett,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=97s (raw round=1 time=97s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,2720dc7c-88e7-4aa6-99df-f58b3689b6aa,UFC - Ultimate Ultimate '96 | Mark Hall v Felix Lee Mitchell,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=105s (raw round=1 time=105s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,8d5667ef-8e82-4887-95dc-09d69032d40c,UFC - Ultimate Ultimate '95 | Mark Hall v Trent Jenkins,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=329s (raw round=1 time=329s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,8483064b-5392-4a5c-be33-4fd38e9be4ec,UFC - Ultimate Ultimate '95 | Dan Severn v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=1080s (raw round=1 time=1080s format=1 Rnd (18))
4 period_semantics,ufc_bout_results,992e99a7-7a5b-4130-8fe9-a5baa3e4ba97,UFC - Ultimate Ultimate '95 | Dan Severn v Oleg Taktarov,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=1800s (raw round=2 time=180s format=1 Rnd + OT (27-3))
4 period_semantics,ufc_bout_results,00ade02c-bd0d-49c8-9d04-86f32208ad5d,UFC - Ultimate Ultimate '95 | Marco Ruas v Keith Hackney,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=159s (raw round=1 time=159s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,d5ddd057-ae7a-477c-affe-8618d41de3d4,UFC - Ultimate Ultimate '95 | Oleg Taktarov v Marco Ruas,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=1080s (raw round=1 time=1080s format=1 Rnd (18))
4 period_semantics,ufc_bout_results,9a7eebe1-dd75-43d5-9179-d07b589720e5,UFC - Ultimate Ultimate '95 | Oleg Taktarov v Dave Beneteau,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=75s (raw round=1 time=75s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,77ae10b2-8d84-4562-ae20-739ea712695d,UFC - Ultimate Ultimate '95 | Dan Severn v Paul Varelans,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=61s (raw round=1 time=61s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,956a91df-a9dc-4100-9921-6dccded10dc8,UFC - Ultimate Ultimate '95 | Joe Charles v Scott Bessac,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=278s (raw round=1 time=278s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,623279d0-0b08-4076-9af8-f1d4261ac134,UFC - Ultimate Ultimate '95 | David Abbott v Steve Jennum,period_structure/ending_period_kind/number/elapsed,NULL,single_period/regulation_period 1 elapsed=74s (raw round=1 time=74s format=1 Rnd (15))
4 period_semantics,ufc_bout_results,435d47ba-9039-48a1-bb17-8ed3dbd5eded,UFC 14: Showdown | Maurice Smith v Mark Coleman,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 2 elapsed=1260s (raw round=3 time=180s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,f6eee31c-e982-49eb-909b-3919f18c3890,UFC 14: Showdown | Mark Kerr v Dan Bobish,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=98s (raw round=1 time=98s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,81938b12-aad7-4e4b-8afa-2cabaf4ce8d1,UFC 12: Judgement Day | Jerry Bohlander v Nick Sanzo,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=39s (raw round=1 time=39s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,5cc7169b-278c-47d2-9072-c473537ec6df,UFC 12: Judgement Day | Nick Sanzo v Jackie Lee,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=48s (raw round=1 time=48s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,85c415d1-dcab-4a06-9b1e-126fd03f4e86,UFC 14: Showdown | Kevin Jackson v Tony Fryklund,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=44s (raw round=1 time=44s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,63673938-3bf3-4c39-b9a5-9464d129e73b,UFC 14: Showdown | Dan Bobish v Brian Johnston,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=130s (raw round=1 time=130s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,476a3d89-e5e4-4f73-8f68-82315db25ded,UFC 14: Showdown | Mark Kerr v Moti Horenstein,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=142s (raw round=1 time=142s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,582c34ce-c0ff-4ea2-9cc2-3569f855e591,UFC 14: Showdown | Kevin Jackson v Todd Butler,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=87s (raw round=1 time=87s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,2be07e08-922e-4d4b-96c9-79e4e7e66a59,UFC 14: Showdown | Joe Moreira v Yuri Vaulin,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,8b8ec1f6-fab2-4014-b874-b4d077ac48e4,UFC 14: Showdown | Alex Hunter v Sam Fulton,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=150s (raw round=1 time=150s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,5a84c002-07b9-41d3-a153-86fa0985596d,UFC 14: Showdown | Tony Fryklund v Donnie Chappell,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=91s (raw round=1 time=91s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,8c744409-4f68-4c49-9ecb-25f4ced4de26,UFC 13: The Ultimate Force | Randy Couture v Steven Graham,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=193s (raw round=1 time=193s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,cb185d61-1e81-4f48-8ed4-4ef362fd65d8,UFC 13: The Ultimate Force | Enson Inoue v Royce Alger,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=96s (raw round=1 time=96s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,32bd0c4d-3ed0-4192-aa47-eca5ba123efc,UFC 13: The Ultimate Force | Guy Mezger v Christophe Leninger,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/overtime 1 elapsed=900s (raw round=2 time=180s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,1cca97eb-2767-4acb-91bf-2cefc145857d,UFC 13: The Ultimate Force | Vitor Belfort v David Abbott,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=52s (raw round=1 time=52s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,24b2d3b1-69bc-4843-8ba1-1ccd7d9eb182,UFC 13: The Ultimate Force | Guy Mezger v Tito Ortiz,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=120s (raw round=1 time=120s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,52f5f3f9-e4dc-4248-ad4e-1d4a879c4800,UFC 13: The Ultimate Force | Randy Couture v Tony Halme,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=56s (raw round=1 time=56s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,e3dad5f9-7c08-46ef-97ea-35e5d35fc33e,UFC 12: Judgement Day | Vitor Belfort v Tra Telligman,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=77s (raw round=1 time=77s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,8169ea53-8a89-41a2-b3e3-25c54403fabc,UFC 12: Judgement Day | Justin Martin v Eric Martin,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=14s (raw round=1 time=14s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,9934a035-2bca-4eeb-b0a1-afeffa0a976e,UFC 13: The Ultimate Force | Steven Graham v Dmitri Stepanov,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=90s (raw round=1 time=90s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,3b61769d-6877-4fd8-b53e-efa43b7ee97c,UFC 12: Judgement Day | Mark Coleman v Dan Severn,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=177s (raw round=1 time=177s format=1 Rnd + 2OT (15-3-3))
4 period_semantics,ufc_bout_results,8f12a1ac-a1ab-478b-a64a-53652be856e1,UFC 13: The Ultimate Force | Jack Nilson v Saeed Hosseini,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=83s (raw round=1 time=83s format=1 Rnd + OT (12-3))
4 period_semantics,ufc_bout_results,46283e1c-c340-41b7-9d52-382472a0861a,UFC 12: Judgement Day | Jerry Bohlander v Rainy Martinez,period_structure/ending_period_kind/number/elapsed,NULL,regulation_overtime/regulation_period 1 elapsed=84s (raw round=1 time=84s format=1 Rnd + OT (12-3))
